지역 / 제조사,식품명,식품대분류,식품상세분류,Sector,cleanMenu,TYPE
할리스커피,명란 에그 마요,빵류,샌드위치류,카페,명란 에그 마요,
할리스커피,반반 마요 (에그/감자),빵류,샌드위치류,카페,반반 마요,
할리스커피,당근 크림치즈 라운드,빵류,케이크류,카페,당근 크림치즈 라운드,
할리스커피,인절미 크림 쉬폰 라운드,빵류,케이크류,카페,인절미 크림 쉬폰 라운드,
할리스커피,아이스크림 사과 타르트,빵류,기타 빵류,카페,아이스크림 사과 타르트,
할리스커피,쌀 촉촉 카스테라,빵류,케이크류,카페,쌀 촉촉 카스테라,
할리스커피,아이스크림 꽂힌 티라미스,빵류,케이크류,카페,아이스크림 꽂힌 티라미스,
할리스커피,블루베리 마스카포네 라운드,빵류,케이크류,카페,블루베리 마스카포네 라운드,
할리스커피,단호박 치즈 라운드,빵류,케이크류,카페,단호박 치즈 라운드,
할리스커피,페스토 햄 모짜렐라,빵류,샌드위치류,카페,페스토 햄 모짜렐라,
할리스커피,올리브 베이컨 치아바타,빵류,샌드위치류,카페,올리브 베이컨 치아바타,
할리스커피,오트밀 치킨 할라피뇨,빵류,샌드위치류,카페,오트밀 치킨 할라피뇨,
할리스커피,에그 마요,빵류,샌드위치류,카페,에그 마요,
할리스커피,더블 베리 치즈 라운드,빵류,케이크류,카페,더블 베리 치즈 라운드,
할리스커피,더블 초코 라운드,빵류,케이크류,카페,더블 초코 라운드,
할리스커피,딸기 갸토 쇼콜라,빵류,케이크류,카페,딸기 갸토 쇼콜라,
할리스커피,리얼벨지안 초코케익,빵류,케이크류,카페,리얼벨지안 초코케익,
할리스커피,마스카포네 티라미스,빵류,케이크류,카페,마스카포네 티라미스,
할리스커피,뉴욕치즈,빵류,케이크류,카페,뉴욕치즈,
할리스커피,쿠키&치즈,과자류,쿠키.비스킷류,카페,쿠키치즈,
할리스커피,초코쿠키 파운드케익,빵류,케이크류,카페,초코쿠키 파운드케익,
할리스커피,얼그레이 파운드케익,빵류,케이크류,카페,얼그레이 파운드케익,
할리스커피,햄치즈 데니쉬식빵,빵류,식빵류,카페,햄치즈 데니쉬식빵,
할리스커피,갈릭 데니쉬식빵,빵류,식빵류,카페,갈릭 데니쉬식빵,
할리스커피,크로크무슈,빵류,샌드위치류,카페,크로크무슈,
할리스커피,스위트콘 에그데니쉬,빵류,기타 빵류,카페,스위트콘 에그데니쉬,
할리스커피,베이컨 에그 데니쉬,빵류,기타 빵류,카페,베이컨 에그 데니쉬,
할리스커피,초코칩 스콘,빵류,기타 빵류,카페,초코칩 스콘,
할리스커피,크랜베리 스콘,빵류,기타 빵류,카페,크랜베리 스콘,
할리스커피,데니쉬 와플,빵류,기타 빵류,카페,데니쉬 와플,
할리스커피,치즈 퐁듀 바게트볼,빵류,기타 빵류,카페,치즈 퐁듀 바게트볼,
할리스커피,초콜릿 카라멜 바게트볼,빵류,기타 빵류,카페,초콜릿 카라멜 바게트볼,
할리스커피,허니바게트볼,빵류,기타 빵류,카페,허니바게트볼,
할리스커피,머쉬룸 수프볼,빵류,기타 빵류,카페,머쉬룸 수프볼,
할리스커피,블루베리 크림치즈 머핀,빵류,케이크류,카페,블루베리 크림치즈 머핀,
할리스커피,치즈베이글&크림치즈,빵류,식빵류,카페,치즈베이글크림치즈,
할리스커피,플레인 베이글&크림치즈,빵류,식빵류,카페,플레인 베이글크림치즈,
할리스커피,블루베리 베이글&크림치즈,빵류,식빵류,카페,블루베리 베이글크림치즈,
할리스커피,치킨 크림 리조또,밥류,리조또.그라탕류,카페,치킨 크림 리조또,
할리스커피,스파이시 씨푸드 리조또,밥류,리조또.그라탕류,카페,스파이시 씨푸드 리조또,
할리스커피,로제 펜네 그라탕,밥류,리조또.그라탕류,카페,로제 펜네 그라탕,
커피베이,멜로한 연유 라떼,음료 및 차류,커피류,카페,멜로한 연유 라떼,
커피베이,아이스 멜로한 연유 라떼,음료 및 차류,커피류,카페,아이스 멜로한 연유 라떼,
커피베이,멜로우 크림 라떼,음료 및 차류,커피류,카페,멜로우 크림 라떼,
커피베이,아이스 멜로우 크림 라떼,음료 및 차류,커피류,카페,아이스 멜로우 크림 라떼,
커피베이,에스프레소,음료 및 차류,커피류,카페,에스프레소,
커피베이,카페 아메리카노,음료 및 차류,커피류,카페,카페 아메리카노,
커피베이,아이스 카페 아메리카노,음료 및 차류,커피류,카페,아이스 카페 아메리카노,
커피베이,카페 라떼,음료 및 차류,커피류,카페,카페 라떼,
커피베이,아이스 카페 라떼,음료 및 차류,커피류,카페,아이스 카페 라떼,
커피베이,카푸치노,음료 및 차류,커피류,카페,카푸치노,
커피베이,아이스 카푸치노,음료 및 차류,커피류,카페,아이스 카푸치노,
커피베이,바닐라 라떼,음료 및 차류,커피류,카페,바닐라 라떼,
커피베이,아이스 바닐라 라떼,음료 및 차류,커피류,카페,아이스 바닐라 라떼,
커피베이,헤이즐넛 라떼,음료 및 차류,커피류,카페,헤이즐넛 라떼,
커피베이,아이스 헤이즐넛 라떼,음료 및 차류,커피류,카페,아이스 헤이즐넛 라떼,
커피베이,카라멜 마끼아또,음료 및 차류,커피류,카페,카라멜 마끼아또,
커피베이,아이스 카라멜 마끼아또,음료 및 차류,커피류,카페,아이스 카라멜 마끼아또,
커피베이,카페모카,음료 및 차류,커피류,카페,카페모카,
커피베이,아이스 카페모카,음료 및 차류,커피류,카페,아이스 카페모카,
커피베이,매드벨벳,음료 및 차류,커피류,카페,매드벨벳,
커피베이,초콜릿 밀크,음료 및 차류,기타 음료류,카페,초콜릿 밀크,
커피베이,아이스 초콜릿 밀크,음료 및 차류,기타 음료류,카페,아이스 초콜릿 밀크,
커피베이,그린티 라떼,음료 및 차류,기타 음료류,카페,그린티 라떼,
커피베이,아이스 그린티 라떼,음료 및 차류,기타 음료류,카페,아이스 그린티 라떼,
커피베이,밀크티,음료 및 차류,차류,카페,밀크티,
커피베이,아이스 밀크티,음료 및 차류,차류,카페,아이스 밀크티,
커피베이,고구마 라떼,음료 및 차류,기타 음료류,카페,고구마 라떼,
커피베이,아이스 고구마 라떼,음료 및 차류,기타 음료류,카페,아이스 고구마 라떼,
커피베이,레드벨벳 라떼,음료 및 차류,기타 음료류,카페,레드벨벳 라떼,
커피베이,아이스 레드벨벳 라떼,음료 및 차류,기타 음료류,카페,아이스 레드벨벳 라떼,
커피베이,다크 쇼콜라,음료 및 차류,기타 음료류,카페,다크 쇼콜라,
커피베이,아이스 다크 쇼콜라,음료 및 차류,기타 음료류,카페,아이스 다크 쇼콜라,
커피베이,2019 피치플럼 빙수,아이스크림류,빙수류,카페,피치플럼 빙수,
커피베이,에스프레소 프라노베,음료 및 차류,스무디류,카페,에스프레소 프라노베,
커피베이,모카 프라노베,음료 및 차류,스무디류,카페,모카 프라노베,
커피베이,카라멜 프라노베,음료 및 차류,스무디류,카페,카라멜 프라노베,
커피베이,초코 프라노베,음료 및 차류,스무디류,카페,초코 프라노베,
커피베이,넛츠 프라노베,음료 및 차류,스무디류,카페,넛츠 프라노베,
커피베이,그린티 프라노베,음료 및 차류,스무디류,카페,그린티 프라노베,
커피베이,자바칩 프라노베,음료 및 차류,스무디류,카페,자바칩 프라노베,
커피베이,쿠키앤크림 프라노베,음료 및 차류,스무디류,카페,쿠키앤크림 프라노베,
커피베이,다크쇼콜라 프라노베,음료 및 차류,스무디류,카페,다크쇼콜라 프라노베,
커피베이,스무벨라 딸기,음료 및 차류,스무디류,카페,스무벨라 딸기,
커피베이,스무벨라 키위,음료 및 차류,스무디류,카페,스무벨라 키위,
커피베이,스무벨라 망고,음료 및 차류,스무디류,카페,스무벨라 망고,
커피베이,베리베리 스무벨라,음료 및 차류,스무디류,카페,베리베리 스무벨라,
커피베이,요거스무벨라 플레인,음료 및 차류,스무디류,카페,요거스무벨라 플레인,
커피베이,요거스무벨라 딸기,음료 및 차류,스무디류,카페,요거스무벨라 딸기,
커피베이,요거스무벨라 블루베리,음료 및 차류,스무디류,카페,요거스무벨라 블루베리,
커피베이,맑은 유자 플럼 티,음료 및 차류,차류,카페,맑은 유자 플럼 티,
커피베이,아이스 맑은 유자 플럼 티,음료 및 차류,차류,카페,아이스 맑은 유자 플럼 티,
커피베이,시나몬 진저 티,음료 및 차류,차류,카페,시나몬 진저 티,
커피베이,아이스 시나몬 진저 티,음료 및 차류,차류,카페,아이스 시나몬 진저 티,
커피베이,맑은 배 도라지 티,음료 및 차류,차류,카페,맑은 배 도라지 티,
커피베이,아이스 맑은 배 도라지 티,음료 및 차류,차류,카페,아이스 맑은 배 도라지 티,
커피베이,레드클렌즈,음료 및 차류,과일.채소음료류,카페,레드클렌즈,
커피베이,루트클렌즈,음료 및 차류,과일.채소음료류,카페,루트클렌즈,
커피베이,엘로우 클렌즈,음료 및 차류,과일.채소음료류,카페,엘로우 클렌즈,
커피베이,그린 클렌즈,음료 및 차류,과일.채소음료류,카페,그린 클렌즈,
커피베이,유자차,음료 및 차류,차류,카페,유자차,
커피베이,레몬 에이드,음료 및 차류,탄산음료류,카페,레몬 에이드,
커피베이,자몽 에이드,음료 및 차류,탄산음료류,카페,자몽 에이드,
커피베이,라임에이드,음료 및 차류,탄산음료류,카페,라임에이드,
커피베이,얼그레이 클래식,음료 및 차류,차류,카페,얼그레이 클래식,
커피베이,캐모마일,음료 및 차류,차류,카페,캐모마일,
커피베이,머스캣,음료 및 차류,차류,카페,머스캣,
커피베이,루이보스 슈가플럼,음료 및 차류,차류,카페,루이보스 슈가플럼,
커피베이,레몬 티,음료 및 차류,차류,카페,레몬 티,
커피베이,아이스 레몬 티,음료 및 차류,차류,카페,아이스 레몬 티,
커피베이,자몽 티,음료 및 차류,차류,카페,자몽 티,
커피베이,아이스 자몽 티,음료 및 차류,차류,카페,아이스 자몽 티,
커피베이,딸기 주스,음료 및 차류,과일.채소음료류,카페,딸기 주스,
커피베이,키위 주스,음료 및 차류,과일.채소음료류,카페,키위 주스,
커피베이,토마토 주스,음료 및 차류,과일.채소음료류,카페,토마토 주스,
커피베이,2019 딸기 빙수,아이스크림류,빙수류,카페,딸기 빙수,
커피베이,2019 곡물 팥빙수,아이스크림류,빙수류,카페,곡물 팥빙수,
커피베이,2019 포도 빙수,아이스크림류,빙수류,카페,포도 빙수,
커피베이,2019 딸기 요거트 빙수(SNOW),아이스크림류,빙수류,카페,딸기 요거트 빙수,
커피베이,2019 쿠키앤초코 빙수(SNOW),아이스크림류,빙수류,카페,쿠키앤초코 빙수,
커피베이,콘 소시지,빵류,기타 빵류,카페,콘 소시지,
커피베이,소시지 치즈 롤,빵류,기타 빵류,카페,소시지 치즈 롤,
커피베이,콘 치즈,빵류,기타 빵류,카페,콘 치즈,
커피베이,슈크림 브레드,빵류,기타 빵류,카페,슈크림 브레드,
커피베이,고구마 치즈 브레드,빵류,기타 빵류,카페,고구마 치즈 브레드,
커피베이,크로크무슈,빵류,샌드위치류,카페,크로크무슈,
커피베이,허니 갈릭 부기브레드,빵류,기타 빵류,카페,허니 갈릭 부기브레드,
커피베이,스윗 칠리 부기브레드,빵류,기타 빵류,카페,스윗 칠리 부기브레드,
커피베이,아이스 크로칸 슈,과자류,기타 과자류,카페,아이스 크로칸 슈,
커피베이,미니 허니브레드 _ 플레인,빵류,기타 빵류,카페,미니 허니브레드 _ 플레인,
커피베이,미니 허니브레드 _ 초코,빵류,기타 빵류,카페,미니 허니브레드 _ 초코,
커피베이,미니 허니브레드 _ 카라멜,빵류,기타 빵류,카페,미니 허니브레드 _ 카라멜,
커피베이,미니 허니브레드 _ 녹차,빵류,기타 빵류,카페,미니 허니브레드 _ 녹차,
커피베이,컬러 베이글,빵류,샌드위치류,카페,컬러 베이글,
커피베이,버터 카야 토스트,빵류,샌드위치류,카페,버터 카야 토스트,
커피베이,카야토스트,빵류,샌드위치류,카페,카야토스트,
커피베이,블루베리 토스트,빵류,샌드위치류,카페,블루베리 토스트,
커피베이,크림치즈 프레즐,빵류,페이스트리류,카페,크림치즈 프레즐,
커피베이,스낵의 정석(오리지널),과자류,스낵류,카페,스낵의 정석,
커피베이,더치커피(에티오피아 예가체프),음료 및 차류,커피류,카페,더치커피,
XOXO핫도그&커피,오리지널 핫도그,빵류,기타 빵류,핫도그,오리지널 핫도그,
XOXO핫도그&커피,어니언 핫도그,빵류,기타 빵류,핫도그,어니언 핫도그,
XOXO핫도그&커피,렐리쉬 핫도그,빵류,기타 빵류,핫도그,렐리쉬 핫도그,
XOXO핫도그&커피,화이트 렐리쉬 핫도그,빵류,기타 빵류,핫도그,화이트 렐리쉬 핫도그,
XOXO핫도그&커피,할리피뇨치즈 핫도그,빵류,기타 빵류,핫도그,할리피뇨치즈 핫도그,
XOXO핫도그&커피,시카고 핫도그,빵류,기타 빵류,핫도그,시카고 핫도그,
XOXO핫도그&커피,칠리치즈 핫도그,빵류,기타 빵류,핫도그,칠리치즈 핫도그,
XOXO핫도그&커피,튜나마요 핫도그,빵류,기타 빵류,핫도그,튜나마요 핫도그,
XOXO핫도그&커피,페퍼로니 핫도그,빵류,기타 빵류,핫도그,페퍼로니 핫도그,
XOXO핫도그&커피,어니언링 핫도그,빵류,기타 빵류,핫도그,어니언링 핫도그,
XOXO핫도그&커피,스파이스치킨 핫도그,빵류,기타 빵류,핫도그,스파이스치킨 핫도그,
XOXO핫도그&커피,치즈불고기 핫도그,빵류,기타 빵류,핫도그,치즈불고기 핫도그,
XOXO핫도그&커피,고르곤졸라 핫도그,빵류,기타 빵류,핫도그,고르곤졸라 핫도그,
XOXO핫도그&커피,치킨텐더 핫도그,빵류,기타 빵류,핫도그,치킨텐더 핫도그,
XOXO핫도그&커피,아메리카노 HOT,음료 및 차류,커피류,핫도그,아메리카노,
XOXO핫도그&커피,카페라떼 HOT,음료 및 차류,커피류,핫도그,카페라떼,
